Shanghai II - Dragon's Eye	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shanghai II - Dragon's Eye (1990).pdf
Shannara	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shannara (1995).pdf
Shapeshifter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shapeshifter (1992).txt
Shard of Inovar	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shard of Inovar (1987).pdf
Shard of Spring	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shard of Spring (1986).pdf
Sharkey's 3D Pool	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sharkey's 3D Pool (1990).pdf
Shattered Steel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shattered Steel (1996).pdf
Shellshock	en-gb,es,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shellshock (1996).pdf
Sherlock	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock (1991).txt
Sherlock Holmes - Another Bow	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - Another Bow (1985).pdf
Sherlock Holmes - Consulting Detective Volume I	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - Consulting Detective Volume I (1991).pdf
Sherlock Holmes - The Case of the Rose Tattoo	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - The Case of the Rose Tattoo (1996).pdf
Sherlock Holmes - The Case of the Serrated Scalpel	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - The Case of the Serrated Scalpel (1992).pdf
Sherlock Holmes - The Riddle of the Crown Jewels	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - The Riddle of the Crown Jewels (1987).pdf
Sherlock Holmes - The Vatican Cameos	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherlock Holmes - The Vatican Cameos (1986).txt
Sherman M4	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sherman M4 (1989).pdf
Sherman M4	fr	http://lucasabandonware.free.fr/manuels/Sherman M4.txt
Shiloh - Grant's Trial in the West	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shiloh - Grant's Trial in the West (1987).pdf
Shrak for Quake	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shrak for Quake (1997).TXT
Shufflepuck Cafe	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shufflepuck Cafe (1989).pdf
Shultz's Treasure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Shultz's Treasure (1987).pdf
Sid and Al's Incredible Toons	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sid and Al's Incredible Toons (1993).pdf
Sid Meier's Civilization	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sid Meier's Civilization (1991).pdf
Sid Meier's Civilization	fr	http://lucasabandonware.free.fr/manuels/Civilization.zip	filter=*Manuel*
Sid Meier's Colonization	en	https://archive.org/download/Sid_Meiers_Colonization_manual/Sid_Meiers_Colonization_manual.pdf
Sid Meier's Pirates!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sid Meier's Pirates! (1987).pdf
Sid Meier's Pirates!	ru	https://archive.org/download/Sid_Meiers_Pirates_Manual/Sid_Meiers_Pirates_Manual.pdf
Sid Meier's Railroad Tycoon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sid Meier's Railroad Tycoon (1990).pdf
Sid Meier's Railroad Tycoon Deluxe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sid Meier's Railroad Tycoon Deluxe (1993).pdf
Side Arms Hyper Dyne	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Side Arms Hyper Dyne (1987).pdf
Sidewalk	en-gb,de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sidewalk (1987).pdf
SideWinder	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SideWinder (1988).pdf
Siege	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Siege (1992).pdf
Sierra Championship Boxing	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sierra Championship Boxing (1985).pdf
Sierra Network, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sierra Network, The (1991).pdf
Sierra's 3-D Helicopter Simulator	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sierra's 3-D Helicopter Simulator (1987).pdf
Sign of the Sun	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sign of the Sun (1997).pdf
Silent Hunter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silent Hunter (1996).pdf
Silent Service	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silent Service (1985).pdf
Silent Service II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silent Service II (1990).pdf
Silicon Dreams	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silicon Dreams (1986).pdf
Silmar	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silmar (1990).txt
Silpheed	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silpheed (1988).pdf
Silverball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silverball (1993).pdf
Silverball 2 Plus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Silverball 2 Plus (1994).pdf
SimAnt - The Electronic Ant Colony	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimAnt - The Electronic Ant Colony (1991).pdf
SimCity	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimCity (1989).pdf
SimCity	fr	http://lucasabandonware.free.fr/manuels/Simcity.pdf
SimCity 2000 - CD Collection	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimCity 2000 - CD Collection (1994).pdf
SimCity 2000 - CD Collection	fr	http://lucasabandonware.free.fr/manuels/Simcity 2000.pdf
SimCity Classic	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimCity Classic (1994).pdf
SimCity Enhanced CD-ROM	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimCity Enhanced CD-ROM (1993).pdf
SimEarth - The Living Planet	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimEarth - The Living Planet (1990).pdf
SimLife	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimLife (1992).pdf
Simon the Sorcerer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simon the Sorcerer (1993).pdf
Simon the Sorcerer II - The Lion, the Wizard and the Wardrobe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simon the Sorcerer II - The Lion, the Wizard and the Wardrobe (1995).pdf
Simon the Sorcerer II - The Lion, the Wizard and the Wardrobe	en-gb,fr	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Simon the Sorcerer 2 - Manual-ENG-FR.pdf
Simpsons Arcade Game, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simpsons Arcade Game, The (1991).pdf
Simpsons, The - Bart vs. the Space Mutants	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simpsons, The - Bart vs. the Space Mutants (1991).pdf
Simpsons, The - Bart's House of Weirdness	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simpsons, The - Bart's House of Weirdness (1991).pdf
SimRefinery	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SimRefinery (1992).pdf
SIMSpace	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SIMSpace (1993).txt
Simulador de Boxeo	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Simulador de Boxeo (1990).pdf
Sinbad and the Throne of the Falcon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sinbad and the Throne of the Falcon (1988).pdf
Sink or Swim	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sink or Swim (1993).pdf
Sint Nicolaas	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sint Nicolaas (1998).txt
Sir Guy Gallant and The Deadly Warning	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sir Guy Gallant and The Deadly Warning (1993).txt
Sirwood	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sirwood (1990).pdf
Sito Pons 500cc Grand Prix	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sito Pons 500cc Grand Prix (1990).pdf
Skate Dragon	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skate Dragon (1990).pdf
Skate or Die	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skate or Die (1988).pdf
Ski Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ski Adventure (1991).txt
Ski or Die	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Ski or Die (1990).pdf
Skidoo	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skidoo (1989).pdf
Skull and Crossbones	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skull and Crossbones (1991).pdf
Skull Quest I - The Cyan Sarcophagus	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skull Quest I - The Cyan Sarcophagus (1993).txt
Skull Quest II - The Vortex	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skull Quest II - The Vortex (1994).txt
Skullduggery - Adventures in Horror	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skullduggery - Adventures in Horror (1989).txt
Sky Shark	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sky Shark (1989).pdf
Skyfox II - The Cygnus Conflict	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skyfox II - The Cygnus Conflict (1988).pdf
Skyland's Star	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Skyland's Star (1993).txt
SkyNET	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SkyNET (1996).pdf
Slam 'N Jam '96 featuring Magic N Kareem	en-gb,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Slam 'N Jam '96 featuring Magic N Kareem (1997).pdf
Slater and Charlie Go Camping	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Slater and Charlie Go Camping (1993).pdf
Sleeping Gods Lie	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sleeping Gods Lie (1989).pdf
Sleepwalker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sleepwalker (1993).pdf
Sliders	fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sliders (1991).pdf
SlipSpeed	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SlipSpeed (2020).TXT
Slipstream 5000	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Slipstream 5000 (1995).PDF
Snake	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snake (2012).txt
Snapperazzi	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snapperazzi (1993).pdf
Snarf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snarf (1988).txt
Snooper Troopers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snooper Troopers (1982).pdf
Snooper Troopers Case 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snooper Troopers Case 2 (1982).pdf
Snowstrike	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Snowstrike (1990).pdf
Soccer Kid	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soccer Kid (1994).pdf
Softporn Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Softporn Adventure (1991).pdf
Soko-Ban	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soko-Ban (1984).pdf
Sokoball of Osaka	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sokoball of Osaka (1993).txt
Sokoban	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sokoban (2007).txt
Solar Hockey League, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Solar Hockey League, The (1992).doc	format=txt
Solar Winds - Galaxy	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Solar Winds - Galaxy (1993).pdf
Soldier Boyz	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soldier Boyz (1997).pdf
Solo Flight	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Solo Flight (1985).pdf
SONGTAN - The Next Morning	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SONGTAN - The Next Morning (1993).txt
Sons of Liberty	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sons of Liberty (1988).pdf
Sooty and Sweep	en-gb,de,fr,it	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sooty and Sweep (1992).pdf
Sopwith	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sopwith (1985).txt
Sopwith 2	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sopwith 2 (1985).txt
Sorcerer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorcerer (1984).pdf
Sorcerer Lord	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorcerer Lord (1988).pdf
Sorcerer of Claymorgue Castle	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorcerer of Claymorgue Castle (1984).pdf
Sorcerer's Bane	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorcerer's Bane (1992).txt
Sorcerian	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorcerian (1990).pdf
Sorry!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sorry! (1988).txt
South American Trek	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/South American Trek (1986).txt
Soviet	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soviet (1990).pdf
Soviet Block II	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soviet Block II (1991).txt
Soviet Block, The	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Soviet Block, The (1990).txt
Space 1889	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space 1889 (1990).pdf
Space Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Adventure (1988).txt
Space Assault	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Assault (2017).txt
Space Crusade	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Crusade (1992).pdf
Space Fortress	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Fortress (1999).txt
Space Guardian	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Guardian (1982).pdf
Space Harrier	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Harrier (1989).pdf
Space Hulk	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Hulk (1993).pdf
Space Hulk	fr	http://lucasabandonware.free.fr/manuels/Space Hulk.pdf
Space Intruders	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Intruders (1993).txt
Space Jam	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Jam (1996).PDF
Space M+A+X	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space M+A+X (1986).pdf
Space MAX	de	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space MAX (1992).pdf
Space Miner	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Miner (1990).txt
Space Quest I - The Sarien Encounter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest I - The Sarien Encounter (1986).pdf
Space Quest I - The Sarien Encounter VGA	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest I - The Sarien Encounter VGA (1991).pdf
Space Quest II - Vohauls Revenge	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest II - Vohauls Revenge (1987).pdf
Space Quest III - The Pirates of Pestulon	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest III - The Pirates of Pestulon (1989).pdf
Space Quest IV - Roger Wilco and the Time Rippers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest IV - Roger Wilco and the Time Rippers (1991).pdf
Space Quest IV - Roger Wilco and the Time Rippers	fr	http://lucasabandonware.free.fr/manuels/Space Quest 4.pdf
Space Quest V - The Next Mutation	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest V - The Next Mutation (1993).pdf
Space Quest VI - Roger Wilco in the Spinal Frontier	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Quest VI - Roger Wilco in the Spinal Frontier (1995).pdf
Space Quest VI - Roger Wilco in the Spinal Frontier	fr	http://lucasabandonware.free.fr/manuels/Space Quest 6.pdf
Space Racer	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Racer (1988).pdf
Space Rogue	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Rogue (1989).pdf
Space Station Oblivion	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Space Station Oblivion (1988).pdf
Spaceward Ho!	de	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Spaceward Ho! - Manual-DE.pdf
SpaceWORM	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SpaceWORM (1995).txt
Spacewrecked - 14 Billion Light Years From Earth	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spacewrecked - 14 Billion Light Years From Earth (1991).pdf
Spear End of Destiny	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spear End of Destiny (2004).pdf
Spear of Destiny	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spear of Destiny (1992).pdf
Special Forces	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Special Forces (1992).pdf
Spectre	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spectre (1992).pdf
Spectre Towers	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spectre Towers (1989).txt
Spectre VR	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spectre VR (1993).pdf
Speedball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Speedball (1988).pdf
Speedball 2 - Brutal Deluxe	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Speedball 2 - Brutal Deluxe (1992).pdf
Speedball 2 - Brutal Deluxe	fr	http://lucasabandonware.free.fr/manuels/Speedball 2.zip	filter=*Manuel*
Spell It Plus!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spell It Plus! (1989).pdf
Spellbound!	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellbound! (1992).pdf
Spellbreaker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellbreaker (1985).pdf
Spellcasting 101 - Sorcerers Get All the Girls	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellcasting 101 - Sorcerers Get All the Girls (1990).pdf
Spellcasting 201 - The Sorcerers Appliance	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellcasting 201 - The Sorcerers Appliance (1991).pdf
Spellcasting 301 - Spring Break	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellcasting 301 - Spring Break (1992).pdf
SpellCraft - Aspects of Valor	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SpellCraft - Aspects of Valor (1992).pdf
Spellcross	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spellcross (1997).pdf
Spelling Fun One	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spelling Fun One (1988).pdf
Spelljammer - Pirates of Realmspace	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spelljammer - Pirates of Realmspace (1992).pdf
Spelunker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spelunker (1991).txt
Spider Web	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spider Web (1989).txt
Spiderbot	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spiderbot (1988).pdf
SPIN	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SPIN (1996).txt
SpinWall	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SpinWall (1989).txt
Spirit of Adventure	de	https://retro-commodore.eu/files/downloads/amigamanuals-xiik.net/Games/Spirit of Adventure - Manual-DE.pdf
Spirit of Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spirit of Adventure (1991).txt
Spirit of Excalibur	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spirit of Excalibur (1990).pdf
Spitfire Ace	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spitfire Ace (1984).pdf
Spong	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spong (1993).txt
Spore	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spore (1991).txt
Sporting News, The - Baseball	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Sporting News, The - Baseball (1988).pdf
Spot	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spot (1990).pdf
Spud	en-gb,de,fr	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spud (1996).pdf
Spy Hunter	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spy Hunter (1984).pdf
Spy Snatcher	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spy Snatcher (1988).pdf
Spy vs. Spy III - Arctic Antics	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spy vs. Spy III - Arctic Antics (1988).pdf
Spycraft	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Spycraft (1996).pdf
Squarex	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Squarex (1996).txt
Squynchia Adventure	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Squynchia Adventure (1988).txt
SSN-21 Seawolf	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/SSN-21 Seawolf (1994).pdf
Stalingrad	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Stalingrad (1994).pdf
Star Bowls	es	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Bowls (1991).pdf
Star Breaker	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Breaker (1989).pdf
Star Command	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Command (1988).pdf
Star Control	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Control (1990).pdf
Star Control 3	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Control 3 (1996).pdf
Star Control II	en	https://archive.org/download/Star_Control_II/Star_Control_II.pdf
Star Crusader	en	https://archive.org/download/exov5_2/Content/XODOSMetadata.zip/Manuals/MS-DOS/Star Crusader (1994).pdf
